#curie_map:
#  agro: http://purl.obolibrary.org/obo/AGRO_
#  agrovoc: http://aims.fao.org/aos/agrovoc/c_
#  apollosv: http://purl.obolibrary.org/obo/APOLLO_SV_
#  bto: http://purl.obolibrary.org/obo/BTO_
#  ccle: https://www.cbioportal.org/patient?studyId=ccle_broad_2019&caseId=
#  cellosaurus: https://www.cellosaurus.org/CVCL_
#  chebi: http://purl.obolibrary.org/obo/CHEBI_
#  chmo: http://purl.obolibrary.org/obo/CHMO_
#  cl: http://purl.obolibrary.org/obo/CL_
#  clo: http://purl.obolibrary.org/obo/CLO_
#  cpt: https://www.aapc.com/codes/cpt-codes/
#  cvx: https://biopragmatics.github.io/providers/cvx/
#  debio: https://biopragmatics.github.io/debio/
#  depmap: https://depmap.org/portal/cell_line/
#  doid: http://purl.obolibrary.org/obo/DOID_
#  drugbank: https://go.drugbank.com/drugs/
#  efo: http://www.ebi.ac.uk/efo/EFO_
#  envo: http://purl.obolibrary.org/obo/ENVO_
#  fplx: https://sorgerlab.github.io/famplex/
#  go: http://purl.obolibrary.org/obo/GO_
#  hgnc: https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/
#  hp: http://purl.obolibrary.org/obo/HP_
#  iconclass: https://iconclass.org/
#  ido: http://purl.obolibrary.org/obo/IDO_
#  idomal: http://purl.obolibrary.org/obo/IDOMAL_
#  interpro: https://www.ebi.ac.uk/interpro/entry/InterPro/
#  ito: https://bioportal.bioontology.org/ontologies/ITO/?p=classes&conceptid=https://identifiers.org/ito:ITO_
#  kegg.pathway: https://www.kegg.jp/pathway/
#  maxo: http://purl.obolibrary.org/obo/MAXO_
#  mesh: https://meshb.nlm.nih.gov/record/ui?ui=
#  mi: http://purl.obolibrary.org/obo/MI_
#  miapa: http://purl.obolibrary.org/obo/MIAPA_
#  mondo: http://purl.obolibrary.org/obo/MONDO_
#  nbo: http://purl.obolibrary.org/obo/NBO_
#  ncbitaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  ncit: http://purl.obolibrary.org/obo/NCIT_
#  oae: http://purl.obolibrary.org/obo/OAE_
#  obi: http://purl.obolibrary.org/obo/OBI_
#  orcid: https://orcid.org/
#  pato: http://purl.obolibrary.org/obo/PATO_
#  pfam: https://www.ebi.ac.uk/interpro/entry/pfam/
#  pr: http://purl.obolibrary.org/obo/PR_
#  reactome: https://reactome.org/content/detail/
#  semapv: https://w3id.org/semapv/vocab/
#  skos: http://www.w3.org/2004/02/skos/core#
#  uberon: http://purl.obolibrary.org/obo/UBERON_
#  umls: https://uts.nlm.nih.gov/uts/umls/concept/
#  uniprot.chain: http://purl.uniprot.org/annotation/
#  vo: http://purl.obolibrary.org/obo/VO_
#  wikipathways: http://www.wikipathways.org/instance/
#mapping_set_id: https://w3id.org/biopragmatics/sssom/negative.sssom.tsv
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	author_id	mapping_tool
mesh:D051057	Proto-Oncogene Proteins c-akt	skos:exactMatch	Not	hgnc:391	AKT1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mesh:D051236	Receptors, Pituitary Adenylate Cyclase-Activating Polypeptide	skos:exactMatch	Not	go:0001634	pituitary adenylate cyclase-activating polypeptide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
mesh:D052003	NF-kappa B p52 Subunit	skos:exactMatch	Not	hgnc:7795	NFKB2	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
mesh:D053442	High-Density Lipoproteins, Pre-beta	skos:exactMatch	Not	go:0034365	discoidal high-density lipoprotein particle	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
mesh:D053483	Eye Movement Measurements	skos:exactMatch	Not	efo:0007699	eye movement measurement	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
mesh:D053496	Inositol 1,4,5-Trisphosphate Receptors	skos:exactMatch	Not	chebi:131186	IP3 receptor antagonist	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mesh:D053840	Brugada Syndrome	skos:exactMatch	Not	doid:0110218	Brugada syndrome 1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508	
mesh:D054000	Nevus, Sebaceous of Jadassohn	skos:exactMatch	Not	doid:7039	Borst-Jadassohn intraepidermal carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508	
mesh:D054068	Livedo Reticularis	skos:exactMatch	Not	hp:0000965	Cutis marmorata	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py
mesh:D054467	Phospholipases A2	skos:exactMatch	Not	hgnc:9030	PLA2G1B	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mesh:D054629	Genome, Mitochondrial	skos:exactMatch	Not	go:0000262	mitochondrial chromosome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
mesh:D054740	Dendritic Cell Sarcoma, Follicular	skos:exactMatch	Not	doid:7849	dendritic cell sarcoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508	
mesh:D054818	Hexosaminidase A	skos:exactMatch	Not	go:0004563	beta-N-acetylhexosaminidase activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
mesh:D055607	Receptors, Natural Killer Cell	skos:exactMatch	Not	hgnc:6378	KLRD1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/biomappings/biomappings/blob/5c44c0/scripts/import_gilda_mappings.py
mesh:D055752	Small Cell Lung Carcinoma	skos:exactMatch	Not	doid:5411	lung oat cell carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508	
mesh:D057135	Wet Macular Degeneration	skos:exactMatch	Not	doid:10873	Kuhnt-Junius degeneration	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508	
mesh:D058494	Walker-Warburg Syndrome	skos:exactMatch	Not	doid:0111237	congenital muscular dystrophy-dystroglycanopathy type A1	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508	
mesh:D058570	TOR Serine-Threonine Kinases	skos:exactMatch	Not	hgnc:3942	MTOR	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mesh:D063807	Dandruff	skos:exactMatch	Not	doid:8941	seborrheic infantile dermatitis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mesh:D063847	Mean Platelet Volume	skos:exactMatch	Not	ncit:C74730	Mean Platelet Volume Measurement	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mesh:D063948	Enslaved Persons	skos:exactMatch	Not	ncit:C153898	Slavey Language	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mesh:D064046	Secretagogins	skos:exactMatch	Not	hgnc:16941	SCGN	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/biomappings/biomappings/blob/5c44c0/scripts/import_gilda_mappings.py
mesh:D064429	Fatty Acid Synthases	skos:exactMatch	Not	hgnc:3594	FASN	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	https://github.com/biomappings/biomappings/blob/5c44c0/scripts/import_gilda_mappings.py
mesh:D064697	Racemethionine	skos:exactMatch	Not	chebi:16811	methionine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
mesh:D065627	Familial Primary Pulmonary Hypertension	skos:exactMatch	Not	doid:14557	primary pulmonary hypertension	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508	
mesh:D065637	Cytochrome P-450 CYP2A6	skos:exactMatch	Not	hgnc:2610	CYP2A6	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508	
mesh:D066167	Slit Lamp	skos:exactMatch	Not	ncit:C75583	Slit-lamp Examination	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mesh:D066246	ErbB Receptors	skos:exactMatch	Not	ncit:C17068	Epidermal Growth Factor Receptor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mi:0048	filamentous phage display	skos:exactMatch	Not	ncbitaxon:12420	Filamentous phage	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:0066	lambda phage display	skos:exactMatch	Not	ncbitaxon:2681611	Escherichia phage Lambda	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:0092	protein in situ array	skos:exactMatch	Not	ncbitaxon:1340058	Pisa	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:0135	n-acetyl-methionine	skos:exactMatch	Not	ncbitaxon:120793	Mycobacterium avium complex (MAC)	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:0518	flag tag	skos:exactMatch	Not	ncbitaxon:34205	Iris germanica	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:0864	brenda	skos:exactMatch	Not	ncbitaxon:139583	Brenda	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:0983	gemma	skos:exactMatch	Not	ncbitaxon:345460	Gemma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:1135	venus fluorescent protein tag	skos:exactMatch	Not	ncbitaxon:55714	Venus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:1344	erythrosin iodoacetamide label	skos:exactMatch	Not	ncbitaxon:38200	Eria	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:2017	heterogen	skos:exactMatch	Not	ncbitaxon:1616137	Heterogen	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:2181	cacao	skos:exactMatch	Not	ncbitaxon:3641	Theobroma cacao	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mi:2344	rhea	skos:exactMatch	Not	ncbitaxon:8796	Rhea	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
miapa:0000022	SINA	skos:exactMatch	Not	ncbitaxon:647292	Erythrina poeppigiana	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
miapa:0000028	AMPHORA	skos:exactMatch	Not	ncbitaxon:59796	Amphora	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
mondo:0001049	Dressler syndrome	skos:exactMatch	Not	mesh:C538618	Donath-Landsteiner hemolytic anemia	semapv:ManualMappingCuration	orcid:0000-0002-1216-4761	generate_mondo_mesh_mappings.py
mondo:0005187	human herpesvirus 8 infection	skos:exactMatch	Not	mesh:D019288	Herpesvirus 8, Human	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mondo:0007028	rotator cuff syndrome	skos:exactMatch	Not	mesh:D000070636	Rotator Cuff Injuries	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
mondo:0007323	Chondronectin	skos:exactMatch	Not	mesh:C029172	chondronectin protein, human	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
mondo:0008718	Morvan syndrome	skos:exactMatch	Not	mesh:D020385	Myokymia	semapv:ManualMappingCuration	orcid:0000-0002-1216-4761	generate_mondo_mesh_mappings.py
mondo:0015053	hereditary angioedema type 1	skos:exactMatch	Not	mesh:D056829	Hereditary Angioedema Types I and II	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mondo:0020320	acute myeloblastic leukemia with maturation	skos:exactMatch	Not	mesh:D000650	Amnion	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mondo:0021248	nervous system neoplasm	skos:exactMatch	Not	mesh:D009380	Neoplasms, Nerve Tissue	semapv:ManualMappingCuration	orcid:0000-0002-1216-4761	generate_mondo_mesh_mappings.py
mondo:0021661	coronary atherosclerosis	skos:exactMatch	Not	mesh:D003324	Coronary Artery Disease	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mondo:0044346	echinococcus granulosus infectious disease	skos:exactMatch	Not	mesh:D048209	Echinococcus granulosus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
mondo:0100073	methicillin-resistant staphylococcus aureus infectious disease	skos:exactMatch	Not	mesh:D055624	Methicillin-Resistant Staphylococcus aureus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
oae:0002495	dialysis	skos:exactMatch	Not	ncbitaxon:124307	Dialysis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
obi:0000758	Roche	skos:exactMatch	Not	ncbitaxon:2506334	Roche	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
obi:0400064	laser	skos:exactMatch	Not	ncbitaxon:62990	Laser	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
obi:0400168	microtome	skos:exactMatch	Not	ncbitaxon:1766024	Microtome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
obi:0600052	dialysis	skos:exactMatch	Not	ncbitaxon:124307	Dialysis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
obi:1110053	cancer	skos:exactMatch	Not	ncbitaxon:6754	Cancer	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF00292	PAX	skos:exactMatch	Not	ncbitaxon:2033138	Pax	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF00302	CAT	skos:exactMatch	Not	ncbitaxon:9685	Felis catus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF00377	Prion	skos:exactMatch	Not	ncbitaxon:36469	prion	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF00518	E6	skos:exactMatch	Not	ncbitaxon:12062	Echovirus E6	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF00527	E7	skos:exactMatch	Not	ncbitaxon:46018	Echovirus E7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF00803	3A	skos:exactMatch	Not	ncbitaxon:215167	Triavirus tv3a	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF00823	PPE	skos:exactMatch	Not	ncbitaxon:2803947	photosynthetic picoeukaryotic metagenome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF01390	SEA	skos:exactMatch	Not	ncbitaxon:2798467	Sea	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF01544	CorA	skos:exactMatch	Not	ncbitaxon:1399800	Cora <basidiomycete fungi>	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF01544	CorA	skos:exactMatch	Not	ncbitaxon:476738	Cora <damselflies>	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF01554	MatE	skos:exactMatch	Not	ncbitaxon:185542	Ilex paraguariensis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF01790	LGT	skos:exactMatch	Not	ncbitaxon:11085	Langat virus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF02184	HAT	skos:exactMatch	Not	efo:0005225	human african trypanosomiasis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF02431	Chalcone	skos:exactMatch	Not	ncbitaxon:2839451	Chalcone	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF02597	ThiS	skos:exactMatch	Not	ncbitaxon:169495	This	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF02679	ComA	skos:exactMatch	Not	ncbitaxon:873064	Coma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03145	Sina	skos:exactMatch	Not	ncbitaxon:647292	Erythrina poeppigiana	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03255	ACCA	skos:exactMatch	Not	ncbitaxon:260129	Acca	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03271	EB1	skos:exactMatch	Not	efo:0002172	EB1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03590	AsnA	skos:exactMatch	Not	ncbitaxon:1288024	Terminalia elliptica	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03629	SASA	skos:exactMatch	Not	ncbitaxon:66037	Sasa	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03646	FlaG	skos:exactMatch	Not	ncbitaxon:34205	Iris germanica	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03669	ASTER	skos:exactMatch	Not	ncbitaxon:41479	Aster	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03724	META	skos:exactMatch	Not	ncbitaxon:94025	Meta	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03789	ELK	skos:exactMatch	Not	ncbitaxon:1574408	Cervus canadensis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03789	ELK	skos:exactMatch	Not	ncbitaxon:9852	Alces alces	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03826	OAR	skos:exactMatch	Not	ncbitaxon:1441487	Oar	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF03846	SulA	skos:exactMatch	Not	ncbitaxon:32641	Sula	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF04011	LemA	skos:exactMatch	Not	ncbitaxon:200870	Lema	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF04092	SAG	skos:exactMatch	Not	ncbitaxon:59303	Sagiyama virus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF04144	SCAMP	skos:exactMatch	Not	ncbitaxon:160730	Mycteroperca phenax	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF04161	Arv1	skos:exactMatch	Not	ncbitaxon:2845023	Itarudivirus ARV1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF04831	Popeye	skos:exactMatch	Not	ncbitaxon:269452	Pleuronichthys coenosus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF04901	RAMP	skos:exactMatch	Not	ncbitaxon:138334	Allium tricoccum	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF04958	AstA	skos:exactMatch	Not	ncbitaxon:2753134	Asta <moths>	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF04958	AstA	skos:exactMatch	Not	ncbitaxon:359558	Asta <eudicots>	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF05039	Agouti	skos:exactMatch	Not	ncbitaxon:723807	Cuniculus	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF05458	Siva	skos:exactMatch	Not	ncbitaxon:2183855	Siva	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF05816	TelA	skos:exactMatch	Not	ncbitaxon:268541	Tela	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF05866	RusA	skos:exactMatch	Not	ncbitaxon:662560	Rusa	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pfam:PF05874	PBAN	skos:exactMatch	Not	ito:31490	PBAN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	kestrel-mappings
pr:000035716	ubiquitin (RPS27A)	skos:exactMatch	Not	uniprot.chain:PRO_0000396174	Ubiquitin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
pr:000035720	ubiquitin (UBC)	skos:exactMatch	Not	uniprot.chain:PRO_0000396174	Ubiquitin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
pr:000035722	ubiquitin (UBA52)	skos:exactMatch	Not	uniprot.chain:PRO_0000396174	Ubiquitin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
pr:000035728	ubiquitin	skos:exactMatch	Not	uniprot.chain:PRO_0000396174	Ubiquitin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
pr:000036824	NS1	skos:exactMatch	Not	uniprot.chain:PRO_0000449635	Non-structural protein 1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
pr:000036828	NS3	skos:exactMatch	Not	uniprot.chain:PRO_0000449621	Non-structural protein 3	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
pr:000037268	transcriptional repressor GLI3R (mouse)	skos:exactMatch	Not	uniprot.chain:PRO_0000406137	Transcriptional repressor GLI3R	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
pr:000037405	dystroglycan alpha chain (mouse)	skos:exactMatch	Not	uniprot.chain:PRO_0000021065	Alpha-dystroglycan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	
pr:000037406	dystroglycan beta chain (mouse)	skos:exactMatch	Not	uniprot.chain:PRO_0000021066	Beta-dystroglycan	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-1266738	Developmental Biology	debio:0000003	Not	mesh:D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-1296025	ATP sensitive Potassium channels	skos:exactMatch	Not	mesh:D054086	KATP Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-1296052	Ca2+ activated K+ channels	skos:exactMatch	Not	mesh:D024681	Potassium Channels, Calcium-Activated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-1296071	Potassium Channels	debio:0000003	Not	fplx:KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-1296071	Potassium Channels	skos:exactMatch	Not	mesh:D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-1296072	Voltage gated Potassium channels	skos:exactMatch	Not	mesh:D024642	Potassium Channels, Voltage-Gated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-1296346	Tandem pore domain potassium channels	skos:exactMatch	Not	mesh:D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-1461957	Beta defensins	skos:exactMatch	Not	mesh:D023083	beta-Defensins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-1461973	Defensins	debio:0000003	Not	chebi:82761	defensin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-211916	Vitamins	debio:0000003	Not	chebi:33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-211935	Fatty acids	debio:0000003	Not	chebi:35366	fatty acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-211979	Eicosanoids	debio:0000003	Not	chebi:23899	icosanoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-211981	Xenobiotics	debio:0000003	Not	chebi:35703	xenobiotic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-390648	Muscarinic acetylcholine receptors	skos:exactMatch	Not	mesh:D011976	Receptors, Muscarinic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-390650	Histamine receptors	skos:exactMatch	Not	mesh:D011968	Receptors, Histamine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-390651	Dopamine receptors	debio:0000003	Not	fplx:DRD	DRD	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-390666	Serotonin receptors	skos:exactMatch	Not	mesh:D011985	Receptors, Serotonin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-390696	Adrenoceptors	skos:exactMatch	Not	mesh:D011941	Receptors, Adrenergic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-391906	Leukotriene receptors	debio:0000003	Not	mesh:D018077	Receptors, Leukotriene	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-417957	P2Y receptors	debio:0000003	Not	fplx:P2RY	P2RY	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-417957	P2Y receptors	skos:exactMatch	Not	go:0045028	G protein-coupled purinergic nucleotide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-419771	Opsins	debio:0000003	Not	go:0007602	phototransduction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-419771	Opsins	skos:exactMatch	Not	go:0016918	retinal binding	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-419771	Opsins	skos:exactMatch	Not	mesh:D055355	Opsins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-425381	Bicarbonate transporters	debio:0000003	Not	hgnc:11033	SLC4A7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-425561	Sodium/Calcium exchangers	skos:exactMatch	Not	go:0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-428643	Organic anion transporters	skos:exactMatch	Not	mesh:D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-444821	Relaxin receptors	debio:0000003	Not	mesh:C033395	relaxin receptors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-622312	Inflammasomes	skos:exactMatch	Not	mesh:D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-8877627	Vitamin E	debio:0000003	Not	chebi:18145	(+)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-8877627	Vitamin E	debio:0000003	Not	chebi:33234	vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-8877627	Vitamin E	debio:0000003	Not	chebi:46430	(-)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-8877627	Vitamin E	debio:0000003	Not	mesh:D014810	Vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-BTA-983189	Kinesins	debio:0000003	Not	fplx:Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-CEL-1266738	Developmental Biology	debio:0000003	Not	mesh:D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-CEL-1296052	Ca2+ activated K+ channels	skos:exactMatch	Not	mesh:D024681	Potassium Channels, Calcium-Activated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-CEL-1296071	Potassium Channels	debio:0000003	Not	fplx:KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-CEL-1296071	Potassium Channels	skos:exactMatch	Not	mesh:D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
reactome:R-CEL-1296346	Tandem pore domain potassium channels	skos:exactMatch	Not	mesh:D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	
